Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,49.35084821,26.53774202,-78.92662726,-0.147340621,0.597765907,-0.450425286,,
0,48.92112279,27.52807551,-79.48694338,-0.156602631,0.600502821,-0.44390019,,
0,48.47733696,28.5194874,-80.03427752,-0.165829166,0.603096224,-0.437267058,,
0,48.0196004,29.51173232,-80.56849399,-0.17501795,0.605545476,-0.430527526,,
0,47.54802625,30.50456469,-81.08946034,-0.184166715,0.607849972,-0.423683257,,
0,47.06273104,31.49773879,-81.5970474,-0.193273204,0.610009143,-0.416735939,,
0,46.56383472,32.49100882,-82.09112929,-0.202335169,0.612022455,-0.409687286,,
0,46.05146056,33.48412894,-82.57158347,-0.211350374,0.613889412,-0.402539038,,
0,45.52573518,34.47685335,-83.03829076,-0.220316594,0.615609552,-0.395292958,,
0,44.98678849,35.46893637,-83.49113535,-0.229231617,0.617182451,-0.387950834,,
0,44.43475364,36.46013246,-83.9300049,-0.238093243,0.61860772,-0.380514477,,
0,43.86976705,37.4501963,-84.35479047,-0.246899285,0.619885007,-0.372985722,,
0,43.29196829,38.43888285,-84.76538663,-0.255647571,0.621013996,-0.365366426,,
0,42.70150013,39.42594741,-85.16169142,-0.26433594,0.621994409,-0.357658469,,
0,42.09850845,40.41114568,-85.54360642,-0.27296225,0.622826003,-0.349863753,,
0,41.48314222,41.39423383,-85.91103678,-0.281524371,0.623508571,-0.341984201,,
0,40.85555345,42.37496854,-86.26389119,-0.29002019,0.624041947,-0.334021756,,
0,40.21589719,43.35310707,-86.60208196,-0.298447612,0.624425997,-0.325978385,,
0,39.56433146,44.32840732,-86.92552501,-0.306804556,0.624660626,-0.317856069,,
0,38.90101721,45.3006279,-87.23413989,-0.315088961,0.624745776,-0.309656815,,
0,38.22611829,46.26952818,-87.52784984,-0.323298781,0.624681425,-0.301382644,,
0,37.53980142,47.23486834,-87.80658173,-0.331431991,0.624467589,-0.293035598,,
0,36.84223612,48.19640943,-88.07026617,-0.339486584,0.624104321,-0.284617737,,
0,36.1335947,49.15391347,-88.31883745,-0.347460572,0.623591709,-0.276131136,,
0,35.4140522,50.10714344,-88.55223362,-0.355351988,0.622929879,-0.267577891,,
0,34.68378634,51.0558634,-88.77039644,-0.363158883,0.622118994,-0.258960111,,
0,33.9429775,51.99983851,-88.97327146,-0.370879332,0.621159255,-0.250279922,,
0,33.19180865,52.93883511,-89.16080798,-0.37851143,0.620050896,-0.241539467,,
0,32.43046532,53.87262074,-89.3329591,-0.386053292,0.618794192,-0.2327409,,
0,31.65913555,54.80096428,-89.4896817,-0.393503058,0.617389452,-0.223886394,,
0,30.87800985,55.7236359,-89.63093648,-0.400858889,0.615837022,-0.214978133,,
0,30.08728114,56.64040719,-89.75668796,-0.40811897,0.614137284,-0.206018314,,
0,29.28714471,57.55105121,-89.86690447,-0.415281509,0.612290658,-0.197009149,,
0,28.47779817,58.45534251,-89.96155817,-0.42234474,0.610297599,-0.187952859,,
0,27.6594414,59.35305722,-90.04062509,-0.429306918,0.608158598,-0.178851679,,
0,26.83227652,60.24397308,-90.10408508,-0.436166326,0.605874182,-0.169707856,,
0,25.99650781,61.12786953,-90.15192184,-0.442921271,0.603444915,-0.160523643,,
0,25.15234166,62.00452772,-90.18412295,-0.449570086,0.600871395,-0.151301309,,
0,24.29998656,62.87373059,-90.20067981,-0.45611113,0.598154257,-0.142043127,,
0,23.43965301,63.73526293,-90.20158771,-0.462542789,0.595294172,-0.132751383,,
0,22.57155345,64.58891142,-90.18684579,-0.468863476,0.592291843,-0.123428367,,
0,21.69590229,65.43446468,-90.15645705,-0.475071631,0.589148013,-0.114076382,,
0,20.81291576,66.27171332,-90.11042836,-0.481165721,0.585863455,-0.104697734,,
0,19.92281191,67.10045001,-90.04877043,-0.487144244,0.58243898,-0.095294736,,
0,19.02581056,67.92046954,-89.97149786,-0.493005723,0.578875432,-0.085869709,,
0,18.12213322,68.7315688,-89.87862906,-0.498748712,0.57517369,-0.076424979,,
0,17.21200304,69.53354693,-89.77018633,-0.504371793,0.571334668,-0.066962875,,
0,16.29564478,70.32620529,-89.64619577,-0.50987358,0.567359311,-0.057485731,,
0,15.37328473,71.10934756,-89.50668736,-0.515252713,0.5632486,-0.047995887,,
0,14.44515066,71.88277976,-89.35169488,-0.520507866,0.55900355,-0.038495683,,
0,13.51147175,72.64631029,-89.18125593,-0.525637742,0.554625206,-0.028987464,,
0,12.57247858,73.39975002,-88.99541193,-0.530641075,0.550114649,-0.019473574,,
0,11.628403,74.1429123,-88.79420811,-0.535516629,0.545472992,-0.009956362,,
0,10.67947816,74.875613,-88.57769348,-0.540263203,0.540701379,-0.000438176,,
0,9.725938371,75.5976706,-88.34592083,-0.544879623,0.535800986,0.009078637,,
0,8.768019096,76.30890618,-88.09894669,-0.549364751,0.530773023,0.018591727,,
0,7.805956878,77.00914351,-87.8368314,-0.55371748,0.52561873,0.028098749,,
0,6.839989282,77.69820906,-87.55963897,-0.557936735,0.520339379,0.037597357,,
0,5.870354836,78.37593206,-87.26743717,-0.562021476,0.51493627,0.047085206,,
0,4.897292974,79.04214454,-86.96029746,-0.565970694,0.509410737,0.056559957,,
0,3.921043972,79.69668137,-86.63829499,-0.569783415,0.503764143,0.066019271,,
0,2.941848898,80.33938031,-86.30150859,-0.573458696,0.497997881,0.075460815,,
0,1.959949541,80.97008202,-85.9500207,-0.576995632,0.492113372,0.08488226,,
0,0.975588361,81.58863014,-85.58391743,-0.580393349,0.486112069,0.09428128,,
0,-0.010991574,82.1948713,-85.20328846,-0.583651009,0.479995452,0.103655557,,
0,-0.999546653,82.78865516,-84.80822709,-0.586767808,0.473765029,0.113002779,,
0,-1.989832773,83.36983448,-84.39883015,-0.589742975,0.467422337,0.122320638,,
0,-2.981605405,83.93826509,-83.97519803,-0.592575778,0.460968941,0.131606837,,
0,-3.974619657,84.49380599,-83.53743461,-0.595265515,0.454406432,0.140859084,,
0,-4.968630324,85.03631937,-83.08564727,-0.597811525,0.44773643,0.150075095,,
0,-5.963391962,85.56567062,-82.61994686,-0.600213178,0.440960579,0.159252599,,
0,-6.958658937,86.08172837,-82.14044765,-0.602469881,0.434080551,0.16838933,,
0,-7.954185492,86.58436454,-81.6472673,-0.604581077,0.427098043,0.177483033,,
0,-8.949725806,87.07345437,-81.14052688,-0.606546245,0.420014778,0.186531467,,
0,-9.945034054,87.54887643,-80.62035079,-0.6083649,0.412832503,0.195532397,,
0,-10.93986447,88.01051267,-80.08686673,-0.610036592,0.405552989,0.204483604,,
0,-11.9339714,88.45824842,-79.5402057,-0.61156091,0.398178032,0.213382878,,
0,-12.92710938,88.89197248,-78.98050195,-0.612937476,0.390709451,0.222228025,,
0,-13.91903318,89.31157707,-78.40789295,-0.614165951,0.383149089,0.231016862,,
0,-14.90949786,89.71695792,-77.82251935,-0.615246031,0.37549881,0.239747221,,
0,-15.89825885,90.10801424,-77.22452494,-0.616177449,0.367760502,0.248416947,,
0,-16.885072,90.48464881,-76.61405665,-0.616959976,0.359936074,0.257023902,,
0,-17.86969364,90.84676795,-75.99126446,-0.617593417,0.352027455,0.265565962,,
0,-18.85188064,91.19428155,-75.3563014,-0.618077617,0.344036597,0.27404102,,
0,-19.83139047,91.52710312,-74.70932352,-0.618412455,0.33596547,0.282446985,,
0,-20.80798125,91.8451498,-74.05048981,-0.618597849,0.327816067,0.290781783,,
0,-21.78141185,92.14834236,-73.3799622,-0.618633753,0.319590396,0.299043357,,
0,-22.75144189,92.43660524,-72.6979055,-0.618520157,0.311290488,0.307229669,,
0,-23.71783184,92.70986657,-72.00448736,-0.618257089,0.302918389,0.3153387,,
0,-24.68034307,92.96805817,-71.29987824,-0.617844614,0.294476165,0.323368449,,
0,-25.6387379,93.2111156,-70.58425137,-0.617282833,0.285965899,0.331316935,,
0,-26.59277968,93.43897813,-69.85778269,-0.616571885,0.277389689,0.339182197,,
0,-27.54223283,93.65158878,-69.12065079,-0.615711945,0.268749651,0.346962293,,
0,-28.48686288,93.84889436,-68.37303694,-0.614703223,0.260047917,0.354655306,,
0,-29.42643657,94.03084543,-67.61512496,-0.613545971,0.251286634,0.362259337,,
0,-30.3607219,94.19739635,-66.84710123,-0.612240471,0.242467962,0.369772509,,
0,-31.28948815,94.34850527,-66.06915461,-0.610787046,0.233594077,0.37719297,,
0,-32.21250597,94.48413416,-65.28147642,-0.609186056,0.224667168,0.384518888,,
0,-33.12954743,94.60424881,-64.48426037,-0.607437893,0.215689437,0.391748456,,
0,-34.04038607,94.70881883,-63.67770253,-0.605542989,0.206663099,0.39887989,,
0,-34.94479698,94.79781767,-62.86200129,-0.603501812,0.19759038,0.405911432,,
0,-35.8425568,94.87122263,-62.03735726,-0.601314865,0.18847352,0.412841345,,
0,-36.73344385,94.92901484,-61.2039733,-0.598982687,0.179314765,0.419667921,,
0,-37.61723812,94.9711793,-60.36205439,-0.596505853,0.170116377,0.426389475,,
0,-38.49372136,94.99770485,-59.51180763,-0.593884974,0.160880624,0.43300435,,
0,-39.36267712,95.00858421,-58.65344218,-0.591120696,0.151609784,0.439510912,,
0,-40.2238908,95.00381393,-57.78716919,-0.588213702,0.142306145,0.445907556,,
0,-41.07714974,94.98339444,-56.91320178,-0.585164707,0.132972001,0.452192706,,
0,-41.9222432,94.94733005,-56.03175496,-0.581974465,0.123609656,0.458364809,,
0,-42.75896249,94.89562888,-55.14304557,-0.578643762,0.114221418,0.464422343,,
0,-43.58710097,94.82830297,-54.24729227,-0.575173419,0.104809604,0.470363815,,
0,-44.40645412,94.74536816,-53.34471543,-0.571564292,0.095376535,0.476187757,,
0,-45.21681959,94.64684417,-52.43553713,-0.567817272,0.085924539,0.481892733,,
0,-46.01799724,94.53275457,-51.51998105,-0.563933283,0.076455947,0.487477336,,
0,-46.80978921,94.40312676,-50.59827248,-0.559913283,0.066973095,0.492940187,,
0,-47.59199994,94.25799196,-49.67063819,-0.555758263,0.057478323,0.49827994,,
0,-48.36443624,94.09738525,-48.73730644,-0.551469248,0.047973972,0.503495277,,
0,-49.12690734,93.92134551,-47.79850688,-0.547047297,0.038462387,0.50858491,,
0,-49.87922492,93.72991542,-46.85447051,-0.5424935,0.028945915,0.513547585,,
0,-50.62120318,93.52314146,-45.90542965,-0.537808979,0.019426902,0.518382077,,
0,-51.35265884,93.30107391,-44.95161781,-0.532994892,0.009907699,0.523087194,,
0,-52.07341124,93.06376681,-43.9932697,-0.528052425,0.000390651,0.527661774,,
0,-52.78328237,92.81127797,-43.03062116,-0.522982798,-0.009121891,0.532104689,,
0,-53.48209688,92.54366893,-42.06390908,-0.51778726,-0.018627583,0.536414843,,
0,-54.16968215,92.26100499,-41.09337134,-0.512467094,-0.028124078,0.540591173,,
0,-54.84586836,91.96335513,-40.11924678,-0.507023612,-0.037609035,0.544632648,,
0,-55.51048847,91.65079204,-39.14177512,-0.501458157,-0.047080114,0.548538271,,
0,-56.1633783,91.32339211,-38.16119692,-0.495772102,-0.056534977,0.552307079,,
0,-56.80437658,90.98123536,-37.17775348,-0.489966849,-0.065971293,0.555938142,,
0,-57.43332497,90.62440548,-36.19168683,-0.48404383,-0.075386734,0.559430565,,
0,-58.05006809,90.25298975,-35.20323963,-0.478004508,-0.084778978,0.562783485,,
0,-58.65445358,89.86707907,-34.21265514,-0.47185037,-0.094145706,0.565996076,,
0,-59.24633212,89.46676791,-33.22017714,-0.465582936,-0.103484609,0.569067545,,
0,-59.8255575,89.0521543,-32.22604989,-0.459203751,-0.112793383,0.571997134,,
0,-60.3919866,88.62333979,-31.23051803,-0.45271439,-0.122069731,0.574784121,,
0,-60.94547948,88.18042943,-30.23382658,-0.446116453,-0.131311365,0.577427818,,
0,-61.4858994,87.72353177,-29.23622082,-0.439411567,-0.140516005,0.579927573,,
0,-62.0131128,87.25275879,-28.23794627,-0.432601388,-0.149681381,0.582282769,,
0,-62.52698944,86.76822589,-27.2392486,-0.425687594,-0.158805232,0.584492826,,
0,-63.02740232,86.27005189,-26.24037362,-0.418671891,-0.167885306,0.586557198,,
0,-63.51422779,85.75835895,-25.24156713,-0.411556011,-0.176919365,0.588475376,,
0,-63.98734554,85.23327258,-24.24307497,-0.404341708,-0.185905179,0.590246887,,
0,-64.44663865,84.69492159,-23.24514285,-0.397030762,-0.194840531,0.591871294,,
0,-64.89199361,84.14343807,-22.24801638,-0.389624978,-0.203723218,0.593348196,,
0,-65.32330034,83.57895735,-21.25194095,-0.38212618,-0.212551048,0.594677229,,
0,-65.74045224,83.00161794,-20.25716171,-0.374536221,-0.221321844,0.595858065,,
0,-66.1433462,82.41156156,-19.26392347,-0.366856972,-0.230033442,0.596890414,,
0,-66.53188261,81.80893305,-18.27247067,-0.359090327,-0.238683692,0.59777402,,
0,-66.90596542,81.19388036,-17.28304731,-0.351238203,-0.247270462,0.598508665,,
0,-67.26550214,80.56655448,-16.29589688,-0.343302536,-0.255791633,0.599094169,,
0,-67.61040388,79.92710947,-15.31126233,-0.335285285,-0.264245102,0.599530387,,
0,-67.94058535,79.27570234,-14.32938596,-0.327188427,-0.272628784,0.599817212,,
0,-68.25596489,78.61249309,-13.35050943,-0.31901396,-0.280940612,0.599954572,,
0,-68.55646449,77.93764459,-12.37487361,-0.3107639,-0.289178535,0.599942435,,
0,-68.84200984,77.25132262,-11.4027186,-0.302440282,-0.297340521,0.599780804,,
0,-69.11253027,76.55369576,-10.43428365,-0.294045161,-0.305424557,0.599469718,,
0,-69.36795887,75.84493541,-9.469807072,-0.285580607,-0.313428647,0.599009254,,
0,-69.60823241,75.1252157,-8.509526208,-0.277048707,-0.321350818,0.598399526,,
0,-69.83329143,74.39471345,-7.553677367,-0.268451568,-0.329189116,0.597640685,,
0,-70.0430802,73.65360817,-6.602495762,-0.25979131,-0.336941607,0.596732918,,
0,-70.23754678,72.90208197,-5.656215455,-0.25107007,-0.344606379,0.595676449,,
0,-70.416643,72.14031953,-4.715069301,-0.242289998,-0.35218154,0.594471539,,
0,-70.58032447,71.36850805,-3.779288886,-0.233453262,-0.359665223,0.593118485,,
0,-70.72855063,70.58683724,-2.849104472,-0.224562041,-0.367055581,0.591617622,,
0,-70.86128471,69.7954992,-1.924744942,-0.215618528,-0.374350791,0.589969319,,
0,-70.97849378,68.99468845,-1.00643774,-0.20662493,-0.381549054,0.588173984,,
0,-71.08014873,68.18460183,-0.094408819,-0.197583466,-0.388648594,0.58623206,,
0,-71.16622428,67.36543848,0.81111742,-0.188496367,-0.39564766,0.584144026,,
0,-71.23669901,66.53739975,1.709918178,-0.179365873,-0.402544525,0.581910398,,
0,-71.29155535,65.70068923,2.601772317,-0.170194238,-0.409337488,0.579531726,,
0,-71.33077957,64.8555126,3.48646041,-0.160983724,-0.416024874,0.577008598,,
0,-71.35436181,64.00207767,4.363764801,-0.151736604,-0.422605032,0.574341636,,
0,-71.36229605,63.14059425,5.233469656,-0.142455158,-0.429076341,0.571531499,,
0,-71.35458016,62.27127417,6.095361014,-0.133141677,-0.435437202,0.568578879,,
0,-71.33121585,61.39433116,6.949226842,-0.123798458,-0.441686049,0.565484507,,
0,-71.29220869,60.50998087,7.794857088,-0.114427807,-0.447821338,0.562249145,,
0,-71.23756813,59.61844074,8.632043733,-0.105032034,-0.453841557,0.558873591,,
0,-71.16730745,58.71993001,9.460580838,-0.095613458,-0.459745221,0.55535868,,
0,-71.08144381,57.81466963,10.2802646,-0.086174403,-0.465530874,0.551705277,,
0,-70.9799982,56.90288222,11.09089341,-0.076717197,-0.471197088,0.547914285,,
0,-70.86299546,55.98479199,11.89226786,-0.067244174,-0.476742466,0.54398664,,
0,-70.73046427,55.06062474,12.68419088,-0.057757669,-0.48216564,0.53992331,,
0,-70.58243716,54.13060774,13.46646767,-0.048260025,-0.487465273,0.535725298,,
0,-70.41895044,53.19496972,14.23890587,-0.038753583,-0.492640057,0.53139364,,
0,-70.24004428,52.2539408,15.00131549,-0.029240689,-0.497688716,0.526929405,,
0,-70.04576263,51.3077524,15.75350906,-0.019723691,-0.502610004,0.522333695,,
0,-69.83615323,50.35663726,16.49530162,-0.010204935,-0.507402709,0.517607643,,
0,-69.61126761,49.40082929,17.22651075,-0.00068677,-0.512065647,0.512752417,,
0,-69.37116109,48.44056359,17.94695667,0.008828456,-0.516597669,0.507769213,,
0,-69.1158927,47.47607635,18.65646225,0.018338395,-0.520997657,0.502659262,,
0,-68.84552525,46.5076048,19.35485305,0.027840701,-0.525264525,0.497423825,,
0,-68.56012525,45.53538714,20.04195738,0.037333029,-0.529397223,0.492064193,,
0,-68.25976295,44.55966253,20.71760633,0.046813039,-0.533394729,0.48658169,,
0,-67.94451225,43.58067095,21.38163382,0.056278391,-0.537256058,0.480977667,,
0,-67.61445076,42.59865323,22.03387664,0.065726751,-0.540980259,0.475253508,,
0,-67.26965972,41.61385091,22.67417448,0.075155787,-0.544566412,0.469410625,,
0,-66.91022403,40.62650624,23.30236999,0.084563172,-0.548013633,0.463450461,,
0,-66.53623217,39.63686209,23.91830878,0.093946587,-0.551321073,0.457374485,,
0,-66.14777624,38.6451619,24.52183952,0.103303717,-0.554487914,0.451184198,,
0,-65.7449519,37.65164962,25.11281391,0.112632252,-0.557513378,0.444881126,,
0,-65.32785834,36.65656963,25.69108677,0.121929892,-0.560396716,0.438466825,,
0,-64.8965983,35.66016671,26.25651603,0.131194342,-0.563137219,0.431942877,,
0,-64.45127799,34.66268598,26.80896282,0.140423318,-0.565734211,0.425310893,,
0,-63.9920071,33.6643728,27.34829145,0.149614542,-0.568187051,0.41857251,,
0,-63.51889877,32.66547276,27.87436947,0.158765747,-0.570495135,0.411729389,,
0,-63.03206953,31.66623156,28.38706771,0.167874675,-0.572657894,0.404783219,,
0,-62.53163932,30.66689503,28.88626029,0.176939079,-0.574674793,0.397735714,,
0,-62.01773142,29.66770898,29.37182466,0.185956723,-0.576545337,0.390588614,,
0,-61.49047244,28.66891922,29.84364165,0.194925382,-0.578269065,0.383343682,,
0,-60.9499923,27.67077144,30.30159546,0.203842844,-0.57984555,0.376002706,,
0,-60.39642415,26.67351117,30.74557374,0.212706909,-0.581274405,0.368567496,,
0,-59.82990441,25.67738374,31.17546754,0.221515389,-0.582555278,0.361039888,,
0,-59.25057265,24.68263417,31.59117144,0.230266112,-0.583687852,0.35342174,,
0,-58.65857163,23.68950718,31.99258348,0.23895692,-0.58467185,0.34571493,,
0,-58.05404724,22.69824706,32.37960525,0.247585667,-0.585507028,0.337921361,,
0,-57.43714844,21.70909764,32.75214187,0.256150225,-0.586193181,0.330042956,,
0,-56.80802726,20.72230225,33.11010207,0.264648482,-0.586730141,0.322081659,,
0,-56.16683873,19.73810361,33.45339813,0.273078341,-0.587117774,0.314039433,,
0,-55.51374088,18.75674384,33.78194597,0.281437721,-0.587355986,0.305918265,,
0,-54.84889465,17.77846432,34.09566517,0.289724562,-0.587444719,0.297720157,,
0,-54.1724639,16.80350568,34.39447893,0.297936819,-0.587383951,0.289447133,,
0,-53.48461535,15.83210775,34.67831416,0.306072465,-0.587173698,0.281101233,,
0,-52.78551852,14.86450946,34.94710143,0.314129493,-0.586814011,0.272684518,,
0,-52.07534571,13.90094881,35.20077507,0.322105917,-0.586304981,0.264199064,,
0,-51.35427197,12.9416628,35.43927309,0.329999767,-0.585646732,0.255646965,,
0,-50.62247502,11.9868874,35.66253728,0.337809098,-0.584839428,0.24703033,,
0,-49.88013524,11.03685742,35.87051318,0.345531982,-0.583883269,0.238351288,,
0,-49.12743559,10.09180654,36.06315009,0.353166513,-0.582778491,0.229611978,,
0,-48.36456161,9.151967197,36.24040111,0.36071081,-0.581525367,0.220814557,,
0,-47.59170134,8.217570541,36.40222312,0.36816301,-0.580124206,0.211961196,,
0,-46.80904528,7.28884638,36.54857682,0.375521275,-0.578575355,0.20305408,,
0,-46.01678636,6.366023123,36.67942673,0.382783789,-0.576879196,0.194095407,,
0,-45.21511986,5.449327725,36.79474117,0.389948762,-0.575036149,0.185087386,,
0,-44.40424341,4.538985627,36.89449233,0.397014426,-0.573046667,0.176032242,,
0,-43.58435687,3.635220702,36.97865621,0.403979037,-0.570911244,0.166932207,,
0,-42.75566237,2.738255203,37.04721267,0.410840878,-0.568630406,0.157789528,,
0,-41.91836418,1.848309701,37.10014541,0.417598255,-0.566204716,0.148606461,,
0,-41.07266871,0.96560304,37.13744201,0.424249502,-0.563634773,0.139385271,,
0,-40.21878443,0.090352274,37.15909387,0.430792978,-0.560921211,0.130128233,,
0,-39.35692184,-0.77722738,37.16509629,0.437227069,-0.558064702,0.120837633,,
0,-38.4872934,-1.636922599,37.15544839,0.443550187,-0.555065949,0.111515762,,
0,-37.61011349,-2.488522004,37.13015319,0.449760773,-0.551925694,0.102164921,,
0,-36.72559837,-3.331816216,37.08921754,0.455857295,-0.548644711,0.092787417,,
0,-35.83396607,-4.166597902,37.03265217,0.461838248,-0.545223811,0.083385563,,
0,-34.93543642,-4.992661832,36.96047167,0.467702157,-0.541663837,0.07396168,,
0,-34.03023093,-5.809804924,36.87269445,0.473447576,-0.53796567,0.064518093,,
0,-33.11857274,-6.6178263,36.7693428,0.479073088,-0.534130221,0.055057133,,
0,-32.20068663,-7.416527331,36.65044285,0.484577304,-0.530158437,0.045581133,,
0,-31.27679886,-8.205711688,36.51602455,0.489958867,-0.5260513,0.036092432,,
0,-30.34713722,-8.985185389,36.36612169,0.49521645,-0.521809822,0.026593372,,
0,-29.4119309,-9.754756849,36.20077187,0.500348755,-0.51743505,0.017086295,,
0,-28.47141045,-10.51423693,36.02001652,0.505354517,-0.512928065,0.007573549,,
0,-27.52580775,-11.26343897,35.82390086,0.5102325,-0.50828998,-0.00194252,,
0,-26.57535593,-12.00217886,35.61247389,0.514981501,-0.503521937,-0.011459564,,
0,-25.6202893,-12.73027506,35.38578842,0.51960035,-0.498625116,-0.020975234,,
0,-24.66084334,-13.44754867,35.14390098,0.524087906,-0.493600724,-0.030487182,,
0,-23.69725458,-14.15382344,34.88687188,0.528443063,-0.488450001,-0.039993061,,
0,-22.7297606,-14.84892586,34.61476516,0.532664746,-0.483174219,-0.049490526,,
0,-21.7585999,-15.53268514,34.32764859,0.536751914,-0.47777468,-0.058977234,,
0,-20.78401194,-16.20493333,34.02559362,0.540703559,-0.472252716,-0.068450842,,
0,-19.80623699,-16.86550529,33.7086754,0.544518706,-0.466609691,-0.077909014,,
0,-18.82551611,-17.51423878,33.37697275,0.548196414,-0.460846997,-0.087349417,,
0,-17.84209109,-18.15097446,33.03056813,0.551735776,-0.454966057,-0.096769719,,
0,-16.8562044,-18.77555596,32.66954764,0.55513592,-0.448968322,-0.106167598,,
0,-15.86809909,-19.38782993,32.29400097,0.558396005,-0.442855272,-0.115540733,,
0,-14.8780188,-19.98764602,31.90402141,0.561515229,-0.436628416,-0.124886813,,
0,-13.8862076,-20.57485699,31.49970579,0.564492822,-0.430289291,-0.134203531,,
0,-12.89291004,-21.14931867,31.08115449,0.56732805,-0.423839461,-0.143488589,,
0,-11.89837101,-21.71089006,30.64847142,0.570020213,-0.417280519,-0.152739694,,
0,-10.90283571,-22.25943336,30.20176394,0.572568647,-0.410614082,-0.161954565,,
0,-9.906549581,-22.79481394,29.74114289,0.574972724,-0.403841797,-0.171130927,,
0,-8.909758265,-23.31690044,29.26672256,0.577231851,-0.396965334,-0.180266517,,
0,-7.912707514,-23.82556479,28.7786206,0.579345471,-0.389986391,-0.18935908,,
0,-6.915643152,-24.32068221,28.27695809,0.581313063,-0.38290669,-0.198406373,,
0,-5.918811001,-24.80213129,27.76185941,0.583134142,-0.375727979,-0.207406163,,
0,-4.922456829,-25.26979396,27.23345227,0.584808257,-0.368452028,-0.216356229,,
0,-3.926826286,-25.72355558,26.69186769,0.586334998,-0.361080635,-0.225254363,,
0,-2.932164842,-26.16330492,26.13723989,0.587713987,-0.353615617,-0.23409837,,
0,-1.938717728,-26.58893421,25.56970635,0.588944884,-0.346058818,-0.242886067,,
0,-0.946729878,-27.00033918,24.98940773,0.590027387,-0.338412101,-0.251615285,,
0,0.043554138,-27.39741905,24.39648781,0.590961227,-0.330677355,-0.260283872,,
0,1.031890166,-27.78007658,23.79109352,0.591746176,-0.322856489,-0.268889687,,
0,2.018034537,-28.1482181,23.17337485,0.592382039,-0.314951431,-0.277430608,,
0,3.00174412,-28.50175351,22.54348482,0.59286866,-0.306964134,-0.285904526,,
0,3.982776386,-28.84059632,21.90157948,0.59320592,-0.298896568,-0.294309351,,
0,4.960889465,-29.16466365,21.24781783,0.593393735,-0.290750725,-0.30264301,,
0,5.935842208,-29.47387628,20.58236178,0.593432059,-0.282528614,-0.310903445,,
0,6.907394247,-29.76815866,19.90537616,0.593320884,-0.274232266,-0.319088618,,
0,7.875306052,-30.04743891,19.21702861,0.593060236,-0.265863726,-0.32719651,,
0,8.83933899,-30.31164885,18.5174896,0.592650181,-0.257425061,-0.33522512,,
0,9.799255388,-30.56072404,17.80693235,0.59209082,-0.248918353,-0.343172467,,
0,10.75481859,-30.79460375,17.08553279,0.591382291,-0.240345701,-0.35103659,,
0,11.705793,-31.01323101,16.35346954,0.59052477,-0.231709222,-0.358815548,,
0,12.65194417,-31.21655262,15.61092385,0.589518468,-0.223011046,-0.366507423,,
0,13.59303885,-31.40451914,14.85807954,0.588363634,-0.214253319,-0.374110315,,
0,14.52884501,-31.57708493,14.09512299,0.587060553,-0.205438204,-0.381622349,,
0,15.45913194,-31.73420814,13.32224307,0.585609547,-0.196567876,-0.389041672,,
0,16.3836703,-31.87585075,12.53963109,0.584010974,-0.187644523,-0.396366452,,
0,17.30223215,-32.00197854,11.74748076,0.582265229,-0.178670348,-0.403594882,,
0,18.21459104,-32.11256113,10.94598817,0.580372744,-0.169647565,-0.410725178,,
0,19.12052205,-32.20757195,10.13535167,0.578333984,-0.160578402,-0.417755582,,
0,20.01980183,-32.28698832,9.315771913,0.576149454,-0.151465096,-0.424684358,,
0,20.91220869,-32.35079136,8.487451726,0.573819693,-0.142309896,-0.431509797,,
0,21.79752262,-32.39896607,7.650596105,0.571345276,-0.133115062,-0.438230213,,
0,22.67552537,-32.4315013,6.805412152,0.568726813,-0.123882863,-0.44484395,,
0,23.5460005,-32.44838975,5.952109021,0.565964952,-0.114615577,-0.451349375,,
0,24.40873341,-32.44962799,5.09089787,0.563060374,-0.105315491,-0.457744883,,
0,25.26351143,-32.43521645,4.221991808,0.560013795,-0.0959849,-0.464028895,,
0,26.11012383,-32.40515942,3.345605845,0.556825968,-0.086626107,-0.470199862,,
0,26.94836191,-32.35946505,2.461956833,0.553497681,-0.077241421,-0.47625626,,
0,27.77801903,-32.29814535,1.571263417,0.550029753,-0.067833159,-0.482196594,,
0,28.59889068,-32.22121617,0.673745982,0.546423041,-0.058403641,-0.4880194,,
0,29.41077449,-32.12869725,-0.230373405,0.542678436,-0.048955196,-0.49372324,,
0,30.21347035,-32.02061213,-1.140871049,0.538796861,-0.039490155,-0.499306706,,
0,31.00678037,-31.89698822,-2.057521679,0.534779275,-0.030010854,-0.504768422,,
0,31.79050901,-31.75785675,-2.980098509,0.530626669,-0.020519631,-0.510107038,,
0,32.56446308,-31.6032528,-3.908373287,0.526340069,-0.01101883,-0.515321239,,
0,33.3284518,-31.43321523,-4.842116358,0.521920531,-0.001510794,-0.520409737,,
0,34.08228686,-31.24778674,-5.781096718,0.517369147,0.008002129,-0.525371276,,
0,34.82578245,-31.0470138,-6.725082068,0.51268704,0.017517593,-0.530204632,,
0,35.55875529,-30.8309467,-7.673838877,0.507875365,0.027033248,-0.534908613,,
0,36.28102473,-30.59963947,-8.627132437,0.502935311,0.036546747,-0.539482058,,
0,36.99241275,-30.35314993,-9.584726917,0.497868095,0.046055742,-0.543923838,,
0,37.692744,-30.09153961,-10.54638543,0.49267497,0.055557886,-0.548232857,,
